speaker_id,audio_id,audio_path,is_bonafide,label_id,label,y_true,y_pred,y_score,correct
E_0286,E_0000425660,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000425660.flac,True,1,bonafide,1.0,0,0.0029983204,False
E_2874,E_0005879434,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005879434.flac,True,1,bonafide,1.0,0,0.001342581,False
E_3822,E_0004024853,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004024853.flac,True,1,bonafide,1.0,0,0.0014626893,False
E_4760,E_0000090721,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000090721.flac,True,1,bonafide,1.0,0,0.0037076932,False
E_4414,E_0008743761,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008743761.flac,True,1,bonafide,1.0,0,0.004742795,False
E_4961,E_0008612724,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008612724.flac,True,1,bonafide,1.0,0,0.0073371497,False
E_4938,E_0001077582,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0001077582.flac,True,1,bonafide,1.0,0,0.0023701482,False
E_0476,E_0002888269,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002888269.flac,True,1,bonafide,1.0,0,0.0061458317,False
E_1154,E_0006668466,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006668466.flac,True,1,bonafide,1.0,0,0.00235209,False
E_4391,E_0006025514,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006025514.flac,True,1,bonafide,1.0,0,0.0009567577,False
E_3297,E_0003192337,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003192337.flac,True,1,bonafide,1.0,0,0.0019369446,False
E_0698,E_0007944436,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007944436.flac,True,1,bonafide,1.0,0,0.0028341706,False
E_4562,E_0004300975,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004300975.flac,True,1,bonafide,1.0,0,0.0009869358,False
E_3919,E_0000104706,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000104706.flac,True,1,bonafide,1.0,0,0.0019923656,False
E_0150,E_0004893490,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004893490.flac,True,1,bonafide,1.0,0,0.018601455,False
E_3130,E_0006374197,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006374197.flac,True,1,bonafide,1.0,0,0.00074164616,False
E_2948,E_0006036108,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006036108.flac,True,1,bonafide,1.0,0,0.002122665,False
E_0623,E_0002249480,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002249480.flac,True,1,bonafide,1.0,0,0.00044538395,False
E_1489,E_0004874671,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004874671.flac,True,1,bonafide,1.0,0,0.0018146132,False
E_0034,E_0007816233,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007816233.flac,True,1,bonafide,1.0,0,0.0024048875,False
E_2633,E_0001679676,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0001679676.flac,True,1,bonafide,1.0,0,0.03222694,False
E_3331,E_0002512044,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002512044.flac,True,1,bonafide,1.0,0,0.0025020537,False
E_4732,E_0005947719,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005947719.flac,True,1,bonafide,1.0,0,0.0023396993,False
E_1028,E_0005589470,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005589470.flac,True,1,bonafide,1.0,0,0.00074585347,False
E_2882,E_0004001898,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004001898.flac,True,1,bonafide,1.0,0,0.0015873301,False
E_0413,E_0005895532,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005895532.flac,True,1,bonafide,1.0,0,0.0013400703,False
E_0832,E_0003423245,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003423245.flac,True,1,bonafide,1.0,0,0.0010137202,False
E_2018,E_0006802353,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006802353.flac,True,1,bonafide,1.0,0,0.015175838,False
E_2409,E_0007868530,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007868530.flac,True,1,bonafide,1.0,0,0.0055798143,False
E_3548,E_0000653299,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000653299.flac,True,1,bonafide,1.0,0,0.0026555476,False
E_4118,E_0005367290,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005367290.flac,True,1,bonafide,1.0,0,0.0010136738,False
E_3992,E_0002214641,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002214641.flac,True,1,bonafide,1.0,0,0.0059664343,False
E_1081,E_0008864412,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008864412.flac,True,1,bonafide,1.0,0,0.025831128,False
E_4867,E_0008916495,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008916495.flac,True,1,bonafide,1.0,0,0.00263373,False
E_0009,E_0001905278,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0001905278.flac,True,1,bonafide,1.0,0,0.0049261134,False
E_3575,E_0005575604,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005575604.flac,True,1,bonafide,1.0,0,0.0067527634,False
E_1675,E_0005374086,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005374086.flac,True,1,bonafide,1.0,0,0.001080291,False
E_4570,E_0006182468,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006182468.flac,True,1,bonafide,1.0,0,0.0007200327,False
E_0378,E_0003162274,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003162274.flac,True,1,bonafide,1.0,0,0.0011851918,False
E_2682,E_0006213629,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006213629.flac,True,1,bonafide,1.0,0,0.0013865358,False
E_4818,E_0007205257,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007205257.flac,True,1,bonafide,1.0,0,0.00047448892,False
E_4855,E_0005677376,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005677376.flac,True,1,bonafide,1.0,0,0.0019098467,False
E_2555,E_0008885765,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008885765.flac,True,1,bonafide,1.0,0,0.0010257737,False
E_4610,E_0001856046,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0001856046.flac,True,1,bonafide,1.0,0,0.004288355,False
E_1489,E_0001092288,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0001092288.flac,True,1,bonafide,1.0,0,0.0020169413,False
E_3462,E_0004314428,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004314428.flac,True,1,bonafide,1.0,0,0.0005408334,False
E_1931,E_0004493197,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004493197.flac,True,1,bonafide,1.0,0,0.001405383,False
E_1554,E_0007161352,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007161352.flac,True,1,bonafide,1.0,0,0.0014459844,False
E_2664,E_0000538156,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000538156.flac,True,1,bonafide,1.0,0,0.0018382017,False
E_3756,E_0007862000,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007862000.flac,True,1,bonafide,1.0,0,0.0021967085,False
E_3979,E_0002373250,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002373250.flac,True,1,bonafide,1.0,0,0.0024287028,False
E_1115,E_0002361253,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002361253.flac,True,1,bonafide,1.0,0,0.0011035795,False
E_0042,E_0005913630,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005913630.flac,True,1,bonafide,1.0,0,0.0006135847,False
E_4732,E_0005901316,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005901316.flac,True,1,bonafide,1.0,0,0.0020104828,False
E_3614,E_0006703955,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006703955.flac,True,1,bonafide,1.0,0,0.0022638699,False
E_0505,E_0002491926,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002491926.flac,True,1,bonafide,1.0,0,0.0034698711,False
E_3751,E_0003276817,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003276817.flac,True,1,bonafide,1.0,0,0.0006467868,False
E_0852,E_0004171480,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004171480.flac,True,1,bonafide,1.0,0,0.0064584604,False
E_5336,E_0003340705,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003340705.flac,True,1,bonafide,1.0,0,0.009929784,False
E_5258,E_0000637365,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000637365.flac,True,1,bonafide,1.0,0,0.0026184206,False
E_2847,E_0004636883,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004636883.flac,True,1,bonafide,1.0,0,0.005505429,False
E_0671,E_0000551036,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000551036.flac,True,1,bonafide,1.0,0,0.0024675312,False
E_1877,E_0005294858,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005294858.flac,True,1,bonafide,1.0,0,0.0007221596,False
E_4249,E_0007349047,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007349047.flac,False,0,spoof,0.0,1,0.80235726,False
E_4062,E_0002777710,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002777710.flac,True,1,bonafide,1.0,0,0.012607913,False
E_5077,E_0008797584,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008797584.flac,True,1,bonafide,1.0,0,0.057680313,False
E_3190,E_0004876689,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004876689.flac,True,1,bonafide,1.0,0,0.004742582,False
E_0597,E_0002200216,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002200216.flac,True,1,bonafide,1.0,0,0.0012173743,False
E_2401,E_0004185875,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004185875.flac,True,1,bonafide,1.0,0,0.0010211796,False
E_2510,E_0007113982,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007113982.flac,True,1,bonafide,1.0,0,0.0030579348,False
E_1594,E_0009679980,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009679980.flac,True,1,bonafide,1.0,0,0.00205109,False
E_3441,E_0000862467,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000862467.flac,True,1,bonafide,1.0,0,0.003904191,False
E_2021,E_0000925837,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000925837.flac,True,1,bonafide,1.0,0,0.003125125,False
E_3154,E_0000413405,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000413405.flac,True,1,bonafide,1.0,0,0.0018337956,False
E_2750,E_0008490255,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008490255.flac,True,1,bonafide,1.0,0,0.003451863,False
E_3110,E_0002759279,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002759279.flac,True,1,bonafide,1.0,0,0.0024055166,False
E_3303,E_0003940213,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003940213.flac,True,1,bonafide,1.0,0,0.0018079773,False
E_0765,E_0007420601,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007420601.flac,True,1,bonafide,1.0,0,0.0022279837,False
E_3995,E_0000861978,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000861978.flac,True,1,bonafide,1.0,0,0.0018804964,False
E_1773,E_0009660130,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009660130.flac,True,1,bonafide,1.0,0,0.0025432948,False
E_2550,E_0003067962,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003067962.flac,True,1,bonafide,1.0,0,0.0010383333,False
E_5182,E_0005833286,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005833286.flac,True,1,bonafide,1.0,0,0.0009056432,False
E_4976,E_0009005863,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009005863.flac,True,1,bonafide,1.0,0,0.0024072418,False
E_0648,E_0008088888,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008088888.flac,True,1,bonafide,1.0,0,0.0016746711,False
E_3152,E_0006243632,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006243632.flac,True,1,bonafide,1.0,0,0.006311232,False
E_3440,E_0008481959,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0008481959.flac,True,1,bonafide,1.0,0,0.001425296,False
E_3760,E_0005913033,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005913033.flac,True,1,bonafide,1.0,0,0.0025499903,False
E_2715,E_0009295266,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009295266.flac,True,1,bonafide,1.0,0,0.0008696951,False
E_4083,E_0006113122,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006113122.flac,True,1,bonafide,1.0,0,0.0013615367,False
E_3675,E_0003234730,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003234730.flac,True,1,bonafide,1.0,0,0.003659137,False
E_1193,E_0003050221,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003050221.flac,True,1,bonafide,1.0,0,0.0020595822,False
E_4249,E_0006613451,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006613451.flac,True,1,bonafide,1.0,0,0.11050381,False
E_1684,E_0004306398,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004306398.flac,True,1,bonafide,1.0,0,0.004887066,False
E_0286,E_0000047455,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000047455.flac,True,1,bonafide,1.0,0,0.0026185901,False
E_4836,E_0006082815,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006082815.flac,True,1,bonafide,1.0,0,0.11742526,False
E_0344,E_0003376419,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003376419.flac,True,1,bonafide,1.0,0,0.00048782997,False
E_0310,E_0009941610,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009941610.flac,True,1,bonafide,1.0,0,0.008485123,False
E_4818,E_0000307852,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000307852.flac,True,1,bonafide,1.0,0,0.00039540647,False
E_1553,E_0000969376,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0000969376.flac,True,1,bonafide,1.0,0,0.0016109829,False
E_3884,E_0009890535,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009890535.flac,True,1,bonafide,1.0,0,0.0005863477,False
E_2342,E_0003224979,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003224979.flac,True,1,bonafide,1.0,0,0.0015203471,False
E_1473,E_0002629636,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002629636.flac,True,1,bonafide,1.0,0,0.0056709857,False
E_4397,E_0007723864,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007723864.flac,True,1,bonafide,1.0,0,0.0008693003,False
E_3462,E_0004826312,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004826312.flac,True,1,bonafide,1.0,0,0.006888241,False
E_0595,E_0005578431,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005578431.flac,True,1,bonafide,1.0,0,0.00089694443,False
E_1370,E_0009741422,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009741422.flac,True,1,bonafide,1.0,0,0.0014787777,False
E_1852,E_0007325862,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007325862.flac,True,1,bonafide,1.0,0,0.0006354598,False
E_2270,E_0006049974,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006049974.flac,True,1,bonafide,1.0,0,0.0015984747,False
E_2963,E_0004536614,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004536614.flac,True,1,bonafide,1.0,0,0.0012173716,False
E_4428,E_0005457469,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005457469.flac,True,1,bonafide,1.0,0,0.001976423,False
E_3858,E_0001443010,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0001443010.flac,True,1,bonafide,1.0,0,0.0032970575,False
E_4765,E_0003933818,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003933818.flac,True,1,bonafide,1.0,0,0.0026568598,False
E_4084,E_0009000930,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009000930.flac,True,1,bonafide,1.0,0,0.0010103168,False
E_4722,E_0004200133,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004200133.flac,True,1,bonafide,1.0,0,0.0010131699,False
E_2847,E_0006927771,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006927771.flac,True,1,bonafide,1.0,0,0.0013469086,False
E_1870,E_0004215647,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004215647.flac,True,1,bonafide,1.0,0,0.0013906718,False
E_5383,E_0007614348,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007614348.flac,True,1,bonafide,1.0,0,0.0016832846,False
E_2409,E_0003141527,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003141527.flac,True,1,bonafide,1.0,0,0.0029861904,False
E_1525,E_0002007258,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002007258.flac,True,1,bonafide,1.0,0,0.0051822145,False
E_2606,E_0006906781,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0006906781.flac,True,1,bonafide,1.0,0,0.0034414122,False
E_2457,E_0007429267,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007429267.flac,True,1,bonafide,1.0,0,0.005169447,False
E_4400,E_0009728697,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0009728697.flac,True,1,bonafide,1.0,0,0.04289271,False
E_0253,E_0005408674,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005408674.flac,True,1,bonafide,1.0,0,0.0018512788,False
E_2427,E_0003489025,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003489025.flac,True,1,bonafide,1.0,0,0.0022977258,False
E_3151,E_0005840242,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005840242.flac,True,1,bonafide,1.0,0,0.0030373384,False
E_1553,E_0004217246,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004217246.flac,True,1,bonafide,1.0,0,0.0022419838,False
E_3190,E_0003835309,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003835309.flac,True,1,bonafide,1.0,0,0.015343671,False
E_2718,E_0002073000,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0002073000.flac,True,1,bonafide,1.0,0,0.010493422,False
E_0266,E_0004291424,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0004291424.flac,True,1,bonafide,1.0,0,0.019538501,False
E_1742,E_0003042113,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003042113.flac,True,1,bonafide,1.0,0,0.008443846,False
E_2803,E_0007212819,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0007212819.flac,True,1,bonafide,1.0,0,0.005181851,False
E_2477,E_0003733922,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0003733922.flac,True,1,bonafide,1.0,0,0.021722049,False
E_0191,E_0005654277,/root/audio-deepfakes-airi/data/audio/last_eval/flac_E_eval/E_0005654277.flac,True,1,bonafide,1.0,0,0.0039168047,False
